Мадагаскар 2,2008,8.2,"сказка, семейный, анимация, комедия, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/2/7/2179727/9ab64e05fd58af7ba81023fe73b37568.jpg,https://www.kinoafisha.info/movies/2179727/
Т-34,2018,8.2,"военный, боевик, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/4/9/8324941/97ed317e3b10892c6d78324404db16e6.jpeg,https://www.kinoafisha.info/movies/8324941/
Последний Богатырь: Посланник Тьмы,2021,8.2,"приключения, фэнтези, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/4/0/8355041/e4ed9b03e9c42883133647cbe35417a8.jpg,https://www.kinoafisha.info/movies/8355041/
Предложение,2009,8.2,"мелодрама, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/4/8/7283844/24abf078b7dcf9eb673d6b394c7022a8.jpg,https://www.kinoafisha.info/movies/7283844/
Салют-7,2017,8.2,"драма, исторический",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/6/2/8322262/72e178d838637c1d9d53702737aee65d.jpg,https://www.kinoafisha.info/movies/8322262/
Индиана Джонс и последний крестовый Поход,1989,8.2,"фантастика, боевик, приключения, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/8/8/4746888/182a80145a1507e8bc2e38e192eda974.jpeg,https://www.kinoafisha.info/movies/4746888/
Час пик 2,2001,8.2,"триллер, комедия, приключения, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/9/0/6668095/880e79bb81b57e303ca59c5cf03e4aa5.jpg,https://www.kinoafisha.info/movies/6668095/
Вышка,2022,8.2,триллер,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/2/2/8367222/377575566661.jpg,https://www.kinoafisha.info/movies/8367222/
Одиннадцать друзей Оушена,2001,8.2,"криминал, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/2/4/3747423/e1e7b92093be02ade85d20925a3a89ae.jpg,https://www.kinoafisha.info/movies/3747423/
Волк и теленок,1984,8.2,"семейный, анимация, сказка",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/8/6/7667680/3fba4e9e23ab24bcc6d716dc444d8015.jpeg,https://www.kinoafisha.info/movies/7667680/
"Значит, война",2011,8.2,"комедия, боевик, мелодрама",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/7/0/8101079/064fdbfa6d01d361bd45c47f71e5d62f.jpg,https://www.kinoafisha.info/movies/8101079/
Эквилибриум,2002,8.2,"фантастика, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/1/2/5213/1291e8512b0112becba5230a8234bd3b.jpg,https://www.kinoafisha.info/movies/5213/
Лёд 2,2020,8.2,"мелодрама, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/7/5/8355575/2dadd9a3e840d2b13637a2c7358e7714.jpeg,https://www.kinoafisha.info/movies/8355575/
Мумия,1999,8.2,"триллер, комедия, боевик, сказка, ужасы, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/4/4/5372442/e2fa2af2231c1d080236d8d66a331e95.jpg,https://www.kinoafisha.info/movies/5372442/
"Я, робот",2004,8.2,"фантастика, приключения, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/3/6/5633/1d4402704793834839d1200f1a10e4e5.jpg,https://www.kinoafisha.info/movies/5633/
Семь,1995,8.2,"мистика, криминал, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/5/9/3977952/15148c2c7a7f63d9aecc779aa3641aff.jpeg,https://www.kinoafisha.info/movies/3977952/
Проза бродячих псов. Фильм,2018,8.2,"анимация, аниме ",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/9/9/8354991/6364e01c5e9844724f884aee57e1a919.jpeg,https://www.kinoafisha.info/movies/8354991/
Алеша Попович и Тугарин Змей,2004,8.2,"семейный, сказка, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/5/7/107757/35c7dc8aafdd4f381174038105b24f3a.jpg,https://www.kinoafisha.info/movies/107757/
Смерть на Ниле,2022,8.2,"детектив, криминал, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/7/2/8354277/46d518f579f5b76e60646415d2d3a183.jpg,https://www.kinoafisha.info/movies/8354277/
Моана,2016,8.2,анимация,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/4/0/8162048/6ff8519602aa64e08e79c45cb7f9d554.jpeg,https://www.kinoafisha.info/movies/8162048/
Пес-самурай и город кошек,2022,8.2,"боевик, анимация, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/3/1/8367137/712910777597.jpg,https://www.kinoafisha.info/movies/8367137/
Вольт,2008,8.2,"анимация, комедия, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/2/2/7588222/f6e3fa15e6e615480d2e684d3daa677c.jpg,https://www.kinoafisha.info/movies/7588222/
Люди Икс: Начало. Росомаха,2009,8.2,"фантастика, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/7/7/4808778/ebf7c14eba257d31acecd3cec6066bd9.jpg,https://www.kinoafisha.info/movies/4808778/
Три метра над уровнем неба,2010,8.2,драма,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/2/1/8121127/1543c44cba4a14627b12674ae4420f98.jpg,https://www.kinoafisha.info/movies/8121127/
Брюс Всемогущий,2003,8.2,"сказка, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/0/4/5409/56c53edb880262cb473ee808d76316b0.jpg,https://www.kinoafisha.info/movies/5409/
Звезда родилась,2018,8.2,"драма, мелодрама, мюзикл",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/7/9/8328972/82fef74e9794358fe70da7e0b4037830.jpeg,https://www.kinoafisha.info/movies/8328972/
Добрыня Никитич и Змей Горыныч,2006,8.1,"сказка, комедия, анимация, семейный, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/5/6/611656/a39100b3e5e9877a5561392425d1d066.jpeg,https://www.kinoafisha.info/movies/611656/
Помни меня,2010,8.1,"драма, мелодрама",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/9/2/7737294/b44e0b317778a08a3825b8d6d75b02c7.jpg,https://www.kinoafisha.info/movies/7737294/
Непослушник,2021,8.1,комедия,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/6/2/8363268/b321f7995e993d69277b1a1ab6a0f3c9.jpg,https://www.kinoafisha.info/movies/8363268/
Ледниковый период 4: Континентальный дрейф,2012,8.1,"комедия, анимация, семейный, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/6/6/8092661/2fca742c2ea26202aaba9eff3da46e1c.jpg,https://www.kinoafisha.info/movies/8092661/
Люди Икс: Первый класс,2011,8.1,"боевик, фантастика, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/6/4/8092465/7723100009a2769b527c1929835aef6f.jpg,https://www.kinoafisha.info/movies/8092465/
Джуманджи: Новый уровень,2019,8.1,"приключения, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/0/2/8354200/d64f01d65ba4038e0841ee60c0a1f16e.jpeg,https://www.kinoafisha.info/movies/8354200/
О чем говорят мужчины,2010,8.1,комедия,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/6/8/7795867/c2dca58c7804d501efdd16ed0ecd9ab5.jpg,https://www.kinoafisha.info/movies/7795867/
Соник в кино,2019,8.1,фэнтези,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/0/3/8354305/f44533236a897faa170802c204f9db36.jpeg,https://www.kinoafisha.info/movies/8354305/
Укрась прощальное утро цветами обещания,2018,8.1,"анимация, драма, приключения, аниме ",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/3/9/8353932/2427eb9577cfe7e3274c2e477eda6bca.jpeg,https://www.kinoafisha.info/movies/8353932/
Ральф против интернета,2018,8.1,"анимация, комедия, фантастика, приключения, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/1/6/8329618/e4efc474b63fcc0bcb02036b78570486.jpeg,https://www.kinoafisha.info/movies/8329618/
Мулан,1998,8.1,"семейный, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/5/0/251055/f6dfbec02c7066090631e3dcaa75211b.jpeg,https://www.kinoafisha.info/movies/251055/
Миллионер из трущоб,2008,8.1,"мелодрама, драма, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/8/6/5780683/5197a8e0de516be200344ba6104464e7.jpg,https://www.kinoafisha.info/movies/5780683/
Впритык,2010,8.1,комедия,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/2/9/7844927/4294b166c53e667a14f14ad66efb2d8c.jpg,https://www.kinoafisha.info/movies/7844927/
Терминатор,1984,8.1,"триллер, фантастика, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/8/6/4035680/9ba66261c3e3533fa6bc4a5b42d187ed.jpeg,https://www.kinoafisha.info/movies/4035680/
Отступники,2006,8.1,"криминал, драма, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/8/4/923488/90483774e6a144ab6123e10cc17700fc.jpg,https://www.kinoafisha.info/movies/923488/
Плохие парни навсегда,2020,8.1,"боевик, криминал, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/4/6/8319640/467000128355904995b13beb4049d3a0.jpeg,https://www.kinoafisha.info/movies/8319640/
Большой красный пес Клиффорд,2021,8.1,"анимация, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/3/3/8356337/a56c76a6555be5e116a2e29ce38ed84f.jpg,https://www.kinoafisha.info/movies/8356337/
Стражи Галактики. Часть 2,2017,8.1,"боевик, фантастика",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/5/2/8176258/dccfcf04d143bf35ad90b6fc2f0b1ee9.jpeg,https://www.kinoafisha.info/movies/8176258/
Босс-молокосос 2,2021,8.1,анимация,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/7/8/8329874/7f5918c161a7207d0d542a67e5a727ec.jpg,https://www.kinoafisha.info/movies/8329874/
Человек-паук: Через вселенные,2018,8.1,"анимация, приключения, фантастика",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/9/9/8353992/6dfc20b5deb658e4a6535e69b5339f73.jpeg,https://www.kinoafisha.info/movies/8353992/
Дом странных детей мисс Перегрин,2016,8.1,"фэнтези, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/5/7/8157752/c63989fcd03ec42d13a61311d935f3cc.jpeg,https://www.kinoafisha.info/movies/8157752/
Джуманджи: Зов джунглей,2017,8.1,"приключения, семейный, фэнтези",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/3/6/8319638/b76c727bbda5370a2835b33259a645a2.jpeg,https://www.kinoafisha.info/movies/8319638/
Исходный код,2011,8.1,"драма, фантастика",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/3/3/8099333/3d6c2cf8533a8ee59b8790f4e88aedd0.jpg,https://www.kinoafisha.info/movies/8099333/
Лицо со шрамом,1983,8.1,"драма, криминал",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/9/9/4158991/887f2f4507f711d8cd7ddd614b2d4dd6.jpeg,https://www.kinoafisha.info/movies/4158991/
Крепкий орешек 4.0,2007,8.1,"приключения, триллер, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/7/7/1177771/bf63a3f2c46a47df3a7fbcca0100c13d.jpg,https://www.kinoafisha.info/movies/1177771/
Лучшее во мне,2014,8.1,"мелодрама, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/9/5/8165591/8b78fc879b8d35cfae1b36f1cfe8f28d.jpg,https://www.kinoafisha.info/movies/8165591/
Джокер,2019,8.1,"криминал, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/2/9/8354928/6e46d9802255fb273e7d65953baf4cc8.jpeg,https://www.kinoafisha.info/movies/8354928/
Огонь,2020,8.1,драма,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/3/4/8354437/12e115573fc0100fce6190b31c86d6a8.jpg,https://www.kinoafisha.info/movies/8354437/
Хоббит: Пустошь Смауга,2013,8.1,"драма, фэнтези, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/4/2/8144241/2c1366c7eb4d0e26b3600ee7b11b43da.jpg,https://www.kinoafisha.info/movies/8144241/
Клаустрофобы,2019,8.1,ужасы,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/1/3/8355319/f40e20d4b0ef7ab9e7abff1149a1dfbb.jpeg,https://www.kinoafisha.info/movies/8355319/
Варкрафт,2016,8.1,"приключения, боевик, фэнтези",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/7/9/8158971/2360c9f6c639e753e8c3ebe738a27737.jpg,https://www.kinoafisha.info/movies/8158971/
Команда А,2010,8.1,"боевик, триллер, военный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/7/6/5637676/24bc923d0ad90306bb3620a440a65c81.jpg,https://www.kinoafisha.info/movies/5637676/
Хоббит: Битва Пяти Воинств,2014,8.1,"фэнтези, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/4/4/7609445/81d680b2b6715c261194a3ad6582c494.jpg,https://www.kinoafisha.info/movies/7609445/
Молот,2016,8.1,"драма, спорт",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/7/9/8326974/81e91ba6d16826ab4d68514c95cc676c.jpeg,https://www.kinoafisha.info/movies/8326974/
Мадагаскар 3,2012,8.1,"анимация, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/9/5/8136598/a9312ca6a92528a90ce7227e8e096f78.jpg,https://www.kinoafisha.info/movies/8136598/
Ангел А,2005,8.1,"мелодрама, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/5/6/611652/2d6c010deccb2715e24085c89e95cfd3.jpg,https://www.kinoafisha.info/movies/611652/
Заклятие,2013,8.1,"триллер, ужасы",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/8/2/8137286/11fa928314e629b5816b9c93291acb0c.jpg,https://www.kinoafisha.info/movies/8137286/
Час пик,1998,8.1,"триллер, боевик, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/2/7/6660723/16529a88cf5d5354517e842f3c132b2a.jpg,https://www.kinoafisha.info/movies/6660723/
Три дня на побег,2010,8.1,"триллер, мелодрама, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/8/7/8084789/62d911956539f003db1ad7a6f3b61469.jpg,https://www.kinoafisha.info/movies/8084789/
После,2019,8.1,"драма, мелодрама",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/2/4/8355420/ef8c621e07415b6f2890cc4fca18e030.jpeg,https://www.kinoafisha.info/movies/8355420/
Аквамен,2018,8.1,"фантастика, приключения, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/2/7/8171722/8c22434b47452a3055495f8dd46fac7c.jpeg,https://www.kinoafisha.info/movies/8171722/
Ледниковый период 2: Глобальное потепление,2006,8.1,"комедия, семейный, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/7/2/556275/0ddcb31ad47529dfe51858ab0483c3bb.jpg,https://www.kinoafisha.info/movies/556275/
Эффект бабочки,2004,8.1,"драма, триллер, фантастика",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/2/5/5522/e304c1bdd675f34a75aeae79d5895b56.jpg,https://www.kinoafisha.info/movies/5522/
Мотылек,2017,8.1,"драма, криминал, биография",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/1/9/8353914/61efc8a12307f10c5bc6911d34e97603.jpeg,https://www.kinoafisha.info/movies/8353914/
Вайолет Эвергарден. Фильм,2020,8.1,"анимация, драма, фэнтези",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/6/1/8363166/5b8fbe17c1ae9d0f900f3c7524ef64ae.jpg,https://www.kinoafisha.info/movies/8363166/
Девушка с татуировкой дракона,2011,8.1,"криминал, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/0/4/8095404/4c425d1f22fedd55790fa37994550be1.jpg,https://www.kinoafisha.info/movies/8095404/
Капернаум,2018,8.1,драма,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/8/5/8354582/fd8c9286a0f6093a62f660e30f3418d7.jpeg,https://www.kinoafisha.info/movies/8354582/
Доктор Сон,2019,8.1,"мистика, ужасы",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/2/8/8354825/bb4ba50585d9500d8c7fc8c314ba1e2f.jpeg,https://www.kinoafisha.info/movies/8354825/
Девчата,1961,8.1,"мелодрама, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/6/3/3623363/d9305ac1a01c58603577a13087acebf8.jpg,https://www.kinoafisha.info/movies/3623363/
Вперёд,2019,8.1,"анимация, семейный, приключения, комедия, фэнтези",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/7/4/8355472/1647ba9cff9285d6dab75ae3cacc9f21.jpeg,https://www.kinoafisha.info/movies/8355472/
Трансформеры: Месть падших,2009,8.1,"фантастика, приключения, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/3/3/5072338/297154b686ee4e90101ba8a2dca74698.jpg,https://www.kinoafisha.info/movies/5072338/
Добро пожаловать в Зомбилэнд,2009,8.1,"комедия, ужасы",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/3/1/7745135/204d0e48dbd94a44de37d3bb249c66fa.jpg,https://www.kinoafisha.info/movies/7745135/
Адреналин,2006,8.1,"драма, боевик, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/2/6/897622/2e1f4a2805f4ec134d780c45e3bbcf28.jpg,https://www.kinoafisha.info/movies/897622/
Непрощенный,2018,8.1,драма,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/5/9/8327951/8325ff9702fbea4a349020b6fe87fc5c.jpg,https://www.kinoafisha.info/movies/8327951/
Терминал,2004,8.1,"мелодрама, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/5/6/5654/a3fb6b55c224bceb5b30cd2be54c3445.jpg,https://www.kinoafisha.info/movies/5654/
Список Шиндлера,1993,8.1,"исторический, военный, драма, биография",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/3/0/3725038/c72a10aa9c97114a2505c0da12df602c.jpeg,https://www.kinoafisha.info/movies/3725038/
Путь домой,2019,8.1,"приключения, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/9/2/8355299/6c5808f053d67080c8f3046db7afbd51.jpeg,https://www.kinoafisha.info/movies/8355299/
Гарри Поттер и Орден Феникса,2007,8.1,"сказка, семейный, драма, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/2/2/1091223/b93fc1818a8a91c433072fd99e25df16.jpg,https://www.kinoafisha.info/movies/1091223/
Суперсемейка 2,2018,8.1,"анимация, детский",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/8/4/8323488/48d7c8522d919bcce9c0cb690e6a5465.jpeg,https://www.kinoafisha.info/movies/8323488/
Гонка,2012,8.1,"биография, драма, боевик, спорт",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/2/3/8137329/cb130932b282f9b52c6c7759fa907484.jpg,https://www.kinoafisha.info/movies/8137329/
The Box,2021,8.1,"драма, музыка, мюзикл",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/1/4/8364416/f56cc64a579688342fac90078040bdfc.jpg,https://www.kinoafisha.info/movies/8364416/
Неудержимые,2010,8.1,боевик,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/7/5/7673575/c259d67003d582919f250dc6520edaf3.jpg,https://www.kinoafisha.info/movies/7673575/
Семейка Крудс,2013,8.1,"анимация, комедия, приключения, семейный",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/2/6/8125629/c45ba611c681e011b6616982ed37adcf.jpg,https://www.kinoafisha.info/movies/8125629/
Клаустрофобы 2: Лига выживших,2021,8.1,"ужасы, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/2/8/8/8355882/90a40b86a2ae0a4f021d3382f561fa59.jpg,https://www.kinoafisha.info/movies/8355882/
Реквием по мечте,2000,8.1,"драма, криминал",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/4/1/330148/e17d4c66b7ae5650a67752d85b8119bf.jpeg,https://www.kinoafisha.info/movies/330148/
Годзилла,1998,8.1,"боевик, фантастика",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/6/3/5618368/f3e3c24d8e50642241858f84e83e6d45.jpg,https://www.kinoafisha.info/movies/5618368/
Стражи Галактики,2014,8.1,"фантастика, боевик, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/5/0/8153057/1bce2fd76e5e7cf2b9eac2fb5d6eb522.jpg,https://www.kinoafisha.info/movies/8153057/
Железный человек 3,2013,8.1,"фантастика, боевик, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/7/5/8133573/c94f1705ef4d3338c57297d0dddcf508.jpg,https://www.kinoafisha.info/movies/8133573/
Гадкий я,2010,8.1,"семейный, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/1/2/8094215/4087b226141d8146881be121496a44d7.jpg,https://www.kinoafisha.info/movies/8094215/
Три кота и море приключений,2022,8.1,"анимация, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/5/5/8365550/fbb679904f2a19524b1ce8f35378341d.jpg,https://www.kinoafisha.info/movies/8365550/
Доспехи Бога,1987,8.1,"приключения, боевик, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/0/4/6484404/fc2d4d7f9c5fa1609c12ea27f52f16a3.jpg,https://www.kinoafisha.info/movies/6484404/
Динозавр,2000,8.1,"семейный, приключения, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/6/5/209567/faf374e9a8f360612ad44e2d73d88893.jpg,https://www.kinoafisha.info/movies/209567/
Шрэк навсегда,2010,8.1,"сказка, приключения, семейный, анимация, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/3/0/5/4981503/3e53584cb92f19eaa92d6f157d72d8c8.jpg,https://www.kinoafisha.info/movies/4981503/
Мстители,2012,8.1,боевик,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/7/7/8092771/ef0bfe926179341f098f081029ca47a2.jpg,https://www.kinoafisha.info/movies/8092771/
Звездные Войны: Эпизод III - Месть ситхов,2005,8.1,"фантастика, приключения, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/6/4/221460/8d8a3d329e4daffd3440f54e66591c05.jpeg,https://www.kinoafisha.info/movies/221460/
Кунг-Фу Панда 2,2011,8.1,"комедия, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/7/5/2/8119257/e73a810f1609989069f401fb19cd797a.jpg,https://www.kinoafisha.info/movies/8119257/
Майор Гром: Чумной Доктор,2021,8.1,"фантастика, драма, боевик",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/2/0/8331024/defe153f3e672f1fe0d9afd57c5bfb3f.jpg,https://www.kinoafisha.info/movies/8331024/
Погребенный заживо,2010,8.1,"криминал, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/1/5/7791518/10b58f300df6e18d2fe4cfcb10753206.jpg,https://www.kinoafisha.info/movies/7791518/
Астрал,2011,8.1,"ужасы, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/0/7/8/8085870/9a83bc044adbb632d57c86ac2d63d506.jpg,https://www.kinoafisha.info/movies/8085870/
Социальная сеть,2010,8.1,"исторический, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/9/3/8037395/8af19ea9180643c6d630adde839473df.jpg,https://www.kinoafisha.info/movies/8037395/
Крестный отец 2,1974,8.1,"триллер, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/4/6/9/4158964/67b1833e377f848d8618aa81d346d121.jpeg,https://www.kinoafisha.info/movies/4158964/
Вечное сияние чистого разума,2004,8.1,"драма, комедия, мелодрама",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/6/5/5565/c20d2fa5a4cb6863839aa71affbb3834.jpeg,https://www.kinoafisha.info/movies/5565/
Мегамозг,2010,8.1,"комедия, семейный, анимация",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/0/6/8102606/da3e5839765f24947572294ef1ef1fa4.jpg,https://www.kinoafisha.info/movies/8102606/
Принцесса Мононоке,1997,8.1,"аниме , сказка, приключения, анимация, триллер, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/5/5/0/4019055/e35de9dd05a0a3eda45ed9dcf4d7324d.jpg,https://www.kinoafisha.info/movies/4019055/
Жестокие игры,1999,8.1,"мелодрама, драма, триллер",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/1/1/3923119/3204028cd1f9ed57ba6cd1775721245a.jpg,https://www.kinoafisha.info/movies/3923119/
Рыцарь дня,2010,8.1,"боевик, комедия",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/4/5/7810546/5edf36f4d774d85743c000fbf18aa07c.jpg,https://www.kinoafisha.info/movies/7810546/
Игры разумов,2018,8.1,"драма, детектив, биография",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/6/3/9/8329936/f340e951a336807e9b6ee2959809338e.jpeg,https://www.kinoafisha.info/movies/8329936/
Невидимый гость,2017,8.1,"криминал, триллер, детектив",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/6/5/8354569/1339edab7ed32a45838f86dc21d0d0f8.jpeg,https://www.kinoafisha.info/movies/8354569/
Заклятие 3: По воле дьявола,2021,8.1,ужасы,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/9/8/7/8356789/4d0ef77e3d1479a2412c69a68c3e42c7.jpg,https://www.kinoafisha.info/movies/8356789/
2012,2009,8.1,"драма, фантастика, боевик, триллер, приключения",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/6/9/7283968/f2d36f94a5cb3cefffaa40a097f46d04.jpg,https://www.kinoafisha.info/movies/7283968/
Величайший шоумен,2018,8.1,"мюзикл, биография, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/1/6/9/8175961/f4dd335ba2e2a1ff389a69872cdee0cc.jpeg,https://www.kinoafisha.info/movies/8175961/
Своя война: Шторм в пустыне,2022,8.1,"боевик, драма",https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/9/8/8364898/75bd7a74e0b8a0cef2534427ea1b35ee.jpg,https://www.kinoafisha.info/movies/8364898/
После. Глава 2,2020,8.1,мелодрама,https://static.kinoafisha.info/k/movie_posters/220/upload/movie_posters/8/9/3/8356398/40412358faf04b2e6d7881a0c6c93dda.jpeg,https://www.kinoafisha.info/movies/8356398/
